t,x,y,radius,area
2.0534679889678955,253.8023223876953,278.593017578125,12.901162147521973,302.5
2.0891776084899902,229.0,265.5,13.901538848876953,194.5
2.121199369430542,211.0,239.0,13.928488731384277,324.5
2.1573150157928467,205.0,202.625,16.40560531616211,345.0
2.1894145011901855,214.5,167.5,19.039531707763672,307.0
2.226976156234741,240.4375,140.5625,18.265716552734375,516.5
2.2574095726013184,272.29998779296875,130.5,20.453472137451172,523.0
2.2892088890075684,293.5836181640625,133.18148803710938,16.721923828125,514.0
2.3255321979522705,313.1141662597656,138.99606323242188,17.11427879333496,518.0
2.357793092727661,338.53314208984375,161.54420471191406,19.0903263092041,507.0
2.3932197093963623,350.5,194.5,19.039531707763672,441.5
2.426478385925293,349.3245544433594,230.25437927246094,17.571849822998047,401.5
2.4932961463928223,306.8636474609375,274.2878723144531,9.530503273010254,177.0
2.529356002807617,271.5526428222656,284.5,9.565796852111816,140.5
2.561221122741699,251.13999938964844,278.0,13.291436195373535,308.0
2.593770742416382,226.0,262.5,14.009025573730469,171.0
2.6299848556518555,207.5806427001953,235.4645233154297,13.656886100769043,320.0
2.6612582206726074,204.51954650878906,196.3045654296875,15.704139709472656,395.5
2.6974401473999023,221.5,167.5,14.30044937133789,177.0
2.729416608810425,246.1313934326172,139.00341796875,17.131505966186523,513.0
2.765197992324829,279.5,131.5,18.344036102294922,535.5
2.797391414642334,294.0625,134.125,15.125228881835938,497.5
2.8341732025146484,308.9862976074219,136.99314880371094,17.015413284301758,527.0
2.865422248840332,335.6856384277344,157.2305450439453,18.605249404907227,520.5
2.8972816467285156,348.5,187.5,20.012596130371094,424.0
2.9333627223968506,346.5,228.0,19.05921745300293,383.5
3.033827066421509,261.4733581542969,281.2278137207031,12.475565910339355,285.5
3.0694022178649902,236.79074096679688,271.9408874511719,14.103180885314941,242.5
3.101433753967285,215.78770446777344,249.64804077148438,13.826289176940918,354.5
3.1374683380126953,205.0,225.0,15.03339672088623,396.5
3.1693954467773438,205.20370483398438,191.75926208496094,15.346334457397461,420.0
3.205430030822754,219.5,160.5,19.96256446838379,407.5
3.238110303878784,244.50755310058594,140.0660400390625,17.614133834838867,570.0
3.269343614578247,274.5,128.5,20.554903030395508,527.0
3.3053853511810303,298.0,133.0,16.643415451049805,501.5
3.3372466564178467,322.8932189941406,147.91262817382812,22.3414249420166,590.5
3.3734099864959717,345.5,175.0,18.581003189086914,498.0
3.405508279800415,352.0,212.5,19.52572250366211,497.5
3.442167282104492,345.5,243.0,16.919023513793945,256.5
3.47330379486084,320.1593933105469,267.6571960449219,9.862627983093262,208.5
3.5094072818756104,301.0,279.0,5.385264873504639,57.0
3.5413131713867188,264.3023376464844,282.18603515625,12.30381965637207,260.5
3.5733156204223633,240.25,274.5,13.428149223327637,260.5
3.6094629764556885,215.40625,249.0749969482422,13.171878814697266,301.0
3.6423192024230957,206.0,218.0,17.117341995239258,349.5
3.6774137020111084,208.0,182.5,17.066146850585938,368.0
3.7095189094543457,227.9516143798828,147.75807189941406,18.43559455871582,560.5
3.745488166809082,255.0,134.5,18.007041931152344,497.0
3.7773561477661133,286.5,130.0,16.620868682861328,507.5
3.81335711479187,302.5,135.5,16.324926376342773,519.5
3.8462300300598145,325.393798828125,148.6858367919922,20.514007568359375,547.0
3.8813865184783936,346.0,176.0,18.384876251220703,510.5
3.9134087562561035,354.0,215.0,20.223848342895508,458.0
3.945582151412964,345.0,246.5,14.77338695526123,165.0
3.9814155101776123,312.1751403808594,272.6573486328125,8.926513671875,168.0
4.050132513046265,257.8836975097656,278.6117858886719,11.964583396911621,298.5
4.081509828567505,236.82801818847656,270.9713439941406,13.75774097442627,251.5
4.117434740066528,215.63792419433594,248.2586212158203,13.467484474182129,337.0
4.149412155151367,204.5,220.0,18.007041931152344,339.0
4.185624122619629,208.5,181.0,17.755380630493164,355.0
4.217443466186523,234.5,145.5,18.344036102294922,536.5
4.253807783126831,266.5,132.5,22.5500431060791,580.5
4.285389423370361,293.0,132.5,15.88248062133789,499.0
4.31745982170105,310.5,137.0,18.200374603271484,551.5
4.353450059890747,336.0596923828125,158.0895538330078,19.31670570373535,531.5
4.385340213775635,351.1475524902344,189.56016540527344,20.799814224243164,523.5
4.421403169631958,351.5,223.0,18.33721923828125,471.0
4.45393705368042,343.0,249.0,13.000100135803223,141.5
4.489400148391724,311.9095764160156,272.2021179199219,9.266608238220215,177.0
4.557462930679321,253.2446746826172,280.20477294921875,13.626985549926758,297.0
4.589441299438477,225.0,262.5,14.603181838989258,190.5
4.621316909790039,207.5,236.0,14.115694046020508,348.5
4.657805919647217,200.5,198.5,17.507240295410156,418.5
4.689460277557373,210.0,167.0,20.124710083007812,423.5
4.725657224655151,240.2065887451172,143.47006225585938,17.565038681030273,577.5
4.757633924484253,267.0,132.0,21.095121383666992,545.5
4.793502330780029,293.0758361816406,131.61825561523438,15.554210662841797,506.5
4.8259336948394775,310.5,139.0,19.52572250366211,568.0
4.86216402053833,337.0,162.0,20.000099182128906,540.5
4.893383026123047,350.0,195.0,20.61562728881836,477.0
4.92561674118042,351.0,231.37142944335938,18.076784133911133,413.5
4.961439609527588,325.822021484375,265.3135681152344,4.832331657409668,53.5
4.993404388427734,306.7210998535156,274.3392028808594,9.426458358764648,174.0
5.029482364654541,619.9163208007812,472.02203369140625,13.953874588012695,257.5
5.062234878540039,621.0,468.0,16.492521286010742,356.5
5.097457408905029,612.65771484375,471.5468444824219,21.66477394104004,533.0
5.129502296447754,619.5,468.1428527832031,17.324291229248047,474.0
5.161416053771973,614.339599609375,470.86163330078125,20.357986450195312,464.5
5.197307109832764,618.0,467.5,19.52572250366211,409.0
5.229525566101074,244.8203887939453,138.3834991455078,18.183757781982422,578.0
5.266226768493652,278.0,131.0,19.646982192993164,556.5
5.297502279281616,298.0,132.5,16.37843894958496,529.5
5.333487272262573,317.5,141.5,21.31910514831543,615.0
5.365689992904663,341.0,168.0,18.027854919433594,514.0
5.401554584503174,350.3571472167969,201.5,20.510175704956055,559.5
5.433477878570557,346.0,239.5,19.163867950439453,303.5
5.470308542251587,320.75,267.125,9.291393280029297,181.0
5.50138521194458,302.0,279.0,7.000100135803223,93.5
5.534656524658203,268.25140380859375,281.9830627441406,12.41643238067627,282.5
5.569471836090088,247.57691955566406,277.5,14.020903587341309,312.0
5.601431131362915,222.74459838867188,258.9820251464844,14.03835391998291,250.5
5.6374804973602295,207.5,230.0,15.403021812438965,367.0
5.670426607131958,207.81365966796875,190.9503173828125,15.525481224060059,404.5
5.705400705337524,226.0,153.5,20.573139190673828,445.5
5.737527847290039,253.5,136.8333282470703,20.500774383544922,602.0
5.769515752792358,286.0,130.0,16.763153076171875,537.0
5.805692672729492,300.5,133.5,17.33503532409668,533.5
5.837620973587036,321.0,142.5,21.639184951782227,585.0
5.874108791351318,342.625,170.75,18.760513305664062,555.0
5.905440807342529,352.0,209.0,21.023895263671875,497.5
5.9414379596710205,346.0,242.5,17.55714988708496,248.0
5.973442554473877,317.375,270.0,8.682877540588379,148.5
6.0413477420806885,260.65960693359375,280.3338623046875,12.677215576171875,297.0
6.077934503555298,240.0,274.5,13.647443771362305,262.0
6.109494924545288,215.78770446777344,249.64804077148438,13.82628059387207,342.0
6.141366004943848,206.21127319335938,221.9014129638672,16.144197463989258,357.5
6.177448272705078,209.7967071533203,185.0054931640625,16.237268447875977,421.5
6.209453821182251,228.96665954589844,149.4818115234375,18.795080184936523,544.0
6.245453596115112,256.4611511230469,132.9077606201172,20.567964553833008,594.0
6.277863025665283,287.99407958984375,130.4268798828125,18.168832778930664,559.0
6.31344199180603,304.6496887207031,134.54490661621094,16.656030654907227,539.0
6.345416307449341,328.3377990722656,149.45819091796875,21.66228675842285,610.0
6.381507158279419,347.0,180.0,18.973764419555664,522.0
6.4135963916778564,351.5,219.8333282470703,18.17363929748535,484.5
6.449694395065308,345.0,247.0,14.31792163848877,168.0
6.482275724411011,312.7210998535156,271.3392028808594,9.426462173461914,191.5
6.549404621124268,233.53326416015625,451.9710388183594,30.227813720703125,1200.5
6.581409931182861,234.82046508789062,451.6911926269531,31.07124900817871,1572.0
6.617403507232666,235.1025390625,451.6298828125,31.260456085205078,1619.0
6.649424314498901,234.82046508789062,451.6911926269531,31.07124900817871,1582.5
6.686243772506714,234.82046508789062,451.6911926269531,31.07124900817871,1590.5
6.717392921447754,234.82046508789062,451.6911926269531,31.07124900817871,1569.5
6.74951696395874,234.82046508789062,451.6911926269531,31.07124900817871,1582.0
6.785542011260986,234.82046508789062,451.6911926269531,31.07124900817871,1579.0
6.817524671554565,234.82046508789062,451.6911926269531,31.07124900817871,1589.0
6.8534839153289795,235.1025390625,451.6298828125,31.260456085205078,1601.5
6.886005163192749,235.91494750976562,451.4532775878906,31.813753128051758,1605.0
6.922001600265503,236.661376953125,451.291015625,32.33259582519531,1700.5
6.9534993171691895,237.2097625732422,450.80853271484375,32.5195426940918,1899.0
6.989349365234375,241.49534606933594,450.1926574707031,35.88246536254883,2219.0
7.021560907363892,242.4809112548828,450.0966491699219,36.72719955444336,2582.5
7.05351710319519,242.4375,449.9375,36.787601470947266,2640.5
7.090081453323364,242.4375,449.9375,36.787601470947266,2612.0
7.1260106563568115,242.29843139648438,450.518310546875,36.8664436340332,2615.5
7.157388210296631,242.38565063476562,449.9449157714844,36.74168395996094,2608.5
7.189582109451294,242.38565063476562,449.9449157714844,36.74168395996094,2608.5
7.225830078125,242.38565063476562,449.9449157714844,36.74168395996094,2609.0
7.257725238800049,242.4246826171875,449.7716979980469,36.717613220214844,2595.0
7.294227600097656,242.4246826171875,449.7716979980469,36.717613220214844,2582.0
7.325639963150024,242.4246826171875,449.7716979980469,36.717613220214844,2567.0
7.361478805541992,241.8626708984375,450.18310546875,36.338443756103516,2553.5
7.393383264541626,241.8626708984375,450.18310546875,36.338443756103516,2546.5
7.429394960403442,242.4246826171875,449.7716979980469,36.717613220214844,2562.5
7.461490631103516,242.02330017089844,450.2730407714844,36.16932678222656,2544.0
7.495071887969971,242.4246826171875,449.7716979980469,36.717613220214844,2546.0
7.529403448104858,242.55899047851562,450.43359375,36.531368255615234,2536.5
7.562000751495361,241.8626708984375,450.18310546875,36.338443756103516,2535.0
7.597387790679932,242.4246826171875,449.7716979980469,36.717613220214844,2533.5
7.629441738128662,241.76959228515625,450.56640625,36.392845153808594,2521.0
7.66542649269104,241.8626708984375,450.18310546875,36.338443756103516,2516.5
7.698251008987427,242.1321258544922,450.72955322265625,36.01676559448242,2515.0
7.733474969863892,241.9654541015625,451.2811584472656,36.183719635009766,2508.0
7.765547037124634,242.1321258544922,450.72955322265625,36.01676559448242,2502.0
7.801417589187622,242.1321258544922,450.72955322265625,36.01676559448242,2494.5
7.833627223968506,241.862548828125,450.1830139160156,36.33857345581055,2491.0
7.865602016448975,242.1321258544922,450.72955322265625,36.01676559448242,2481.0
7.901880979537964,241.862548828125,450.1830139160156,36.33857345581055,2480.0
7.933427810668945,242.1321258544922,450.72955322265625,36.01676559448242,2470.5
7.9695515632629395,241.862548828125,450.1830139160156,36.33857345581055,2471.5
8.001566648483276,242.1321258544922,450.72955322265625,36.01676559448242,2460.0
8.03756070137024,242.3235321044922,451.5,35.847835540771484,2416.0
8.06954574584961,242.89169311523438,451.8739013671875,35.32148742675781,2345.0
8.105802059173584,242.89169311523438,451.8739013671875,35.32148742675781,2334.5
8.137573480606079,243.20013427734375,451.7090759277344,34.997066497802734,2241.0
8.169537544250488,244.2558135986328,454.1090087890625,34.29281234741211,2091.0
8.205527782440186,244.203125,454.5,34.41635513305664,1922.0
8.237590789794922,244.203125,454.5,34.41635513305664,1756.5
8.273386240005493,244.2558135986328,454.1090087890625,34.29281234741211,1673.0
8.30606484413147,244.203125,454.5,34.41635513305664,1649.5
8.341509580612183,244.2558135986328,454.1090087890625,34.29281234741211,1616.0
8.373528480529785,244.2558135986328,454.1090087890625,34.29281234741211,1600.5
8.409448862075806,244.2558135986328,454.1090087890625,34.29281234741211,1574.0
8.44149112701416,244.80250549316406,449.25872802734375,33.22145080566406,1515.0
8.473637580871582,244.85293579101562,448.441162109375,33.15187454223633,1468.5
8.510570287704468,244.85293579101562,448.441162109375,33.15187454223633,1473.0
8.541504144668579,244.85293579101562,448.441162109375,33.15187454223633,1450.0
8.577543258666992,246.86732482910156,451.4321594238281,31.321388244628906,1318.5
8.610102653503418,249.80264282226562,455.58868408203125,29.200767517089844,1063.0
8.645416498184204,244.52825927734375,456.4625549316406,24.875398635864258,887.5
8.677622556686401,245.8710174560547,458.20318603515625,23.94648551940918,685.0
8.713953018188477,229.0,146.0,20.24855613708496,575.0
8.74588918685913,259.48382568359375,132.83692932128906,20.516921997070312,587.5
8.778542280197144,289.0,133.0,17.088106155395508,536.5
8.813542127609253,304.0,134.0,17.49295425415039,546.0
8.846131324768066,327.5,148.0,22.500099182128906,595.5
8.88153862953186,346.0,178.5,20.718448638916016,565.0
8.9143967628479,352.5,218.0,20.056270599365234,479.5
8.949566841125488,345.0,246.5,14.77338695526123,168.0
8.981645107269287,312.23431396484375,271.6932373046875,9.852840423583984,190.5
9.01763916015625,238.59735107421875,449.1194763183594,11.949814796447754,141.5
9.049657583236694,258.74615478515625,280.015380859375,12.746259689331055,311.5
9.08143138885498,236.79074096679688,271.9408874511719,14.103180885314941,264.5
9.11838173866272,212.5,247.5,15.4435453414917,355.0
9.149729013442993,203.5,213.0,17.007450103759766,355.5
9.18557095527649,212.88888549804688,176.88888549804688,15.603595733642578,317.5
9.217634201049805,237.03846740722656,141.96153259277344,19.36309814453125,587.5
9.253472566604614,269.3809509277344,130.0,21.474390029907227,640.0
9.285480499267578,292.5,132.5,16.507673263549805,530.0
9.322279453277588,307.1246643066406,136.3277587890625,16.737449645996094,563.0
9.353630065917969,332.5,155.0,19.981340408325195,567.5
9.389798164367676,350.1647644042969,188.15908813476562,21.394563674926758,555.5
9.421505451202393,351.0,223.0,19.235483169555664,458.5
9.453477382659912,342.0,251.0,10.770429611206055,99.0
9.489604711532593,307.74755859375,274.3883361816406,9.39185905456543,172.5
9.522024631500244,273.6333312988281,283.5,7.779419422149658,119.0
9.557509422302246,253.164794921875,278.92254638671875,13.30451774597168,300.5
9.589598655700684,227.0,263.0,13.601571083068848,197.5
9.621504783630371,210.0,238.5,14.080227851867676,373.5
9.657572507858276,203.35841369628906,203.91592407226562,17.246179580688477,394.5
9.693593740463257,210.0,167.5,20.573139190673828,486.0
9.726491212844849,240.6049346923828,141.77777099609375,18.363258361816406,605.5
9.757917881011963,270.0,131.5,22.27676773071289,611.0
9.793497085571289,295.5,133.0,17.066146850585938,569.0
9.825565099716187,315.5,139.5,18.506855010986328,565.5
9.861599206924438,340.5,164.0,21.360109329223633,548.0
9.893487930297852,352.95001220703125,198.8000030517578,20.82177734375,520.0
9.930063486099243,347.25,232.0,17.001937866210938,402.5
9.961582899093628,329.0,264.5,6.18475866317749,65.0
9.997706413269043,307.32440185546875,273.6024475097656,9.968340873718262,214.5
10.029663324356079,276.0,285.0,10.000100135803223,81.5
10.065624475479126,252.4130401611328,277.5,12.423213005065918,295.0
10.097485542297363,225.0,262.5,14.603181838989258,167.5
10.130133152008057,206.5,233.0,16.919023513793945,379.0
10.165613174438477,204.80604553222656,195.74554443359375,15.993728637695312,405.5
10.19752049446106,220.5,159.5,18.66825294494629,468.5
10.233607292175293,247.01402282714844,138.0887908935547,19.23569107055664,633.0
10.266035556793213,277.5,131.0,20.13092041015625,626.0
10.297541379928589,295.7016906738281,133.63446044921875,16.56584358215332,541.5
10.335018157958984,312.0,139.5,19.006677627563477,588.5
10.366302728652954,337.0,162.0,20.000099182128906,545.0
10.401579856872559,354.0,193.0,21.377656936645508,522.5
10.433490991592407,345.0,233.5,19.602394104003906,341.5
10.538354873657227,263.14849853515625,280.2711181640625,12.271007537841797,302.5
10.569917440414429,244.52989196777344,275.728271484375,13.072909355163574,293.0
10.605607986450195,221.01612854003906,254.3709716796875,14.511798858642578,305.0
10.637487649917603,203.5,227.0,16.37843894958496,386.0
10.66956901550293,209.0,189.5,17.241039276123047,441.5
10.70562481880188,225.78260803222656,152.8913116455078,20.126171112060547,493.5
10.742191553115845,249.5,135.0,19.9061279296875,616.5
10.773831605911255,282.9590148925781,130.13934326171875,17.720741271972656,593.0
10.805651187896729,300.0,132.5,16.77060890197754,546.5
10.8416748046875,321.0,142.5,21.639184951782227,594.5
10.873524904251099,343.14892578125,172.21011352539062,19.466583251953125,572.0
10.909547567367554,351.0,210.0,22.000099182128906,515.5
10.94212532043457,345.0,243.0,18.027854919433594,228.5
10.977478742599487,316.73077392578125,270.5,9.282801628112793,163.5
11.041620254516602,261.2449951171875,280.07305908203125,12.28011417388916,304.5
11.077466011047363,240.70370483398438,273.59259033203125,13.508465766906738,284.5
11.109707355499268,215.5,252.0,15.53232479095459,349.5
11.14650559425354,203.5,221.5,16.568140029907227,370.5
11.177600622177124,208.569091796875,183.6490936279297,16.42612075805664,416.5
11.213600635528564,230.0,149.0,19.69781494140625,583.5
11.24562954902649,258.0,134.0,21.023895263671875,625.5
11.281455993652344,289.0,131.5,16.77060890197754,529.5
11.313569068908691,305.5,134.5,17.33503532409668,548.5
11.35035753250122,330.21429443359375,151.57142639160156,20.307048797607422,554.0
11.381497621536255,349.28570556640625,181.57142639160156,19.05962562561035,512.0
11.413644075393677,351.5,219.8333282470703,18.17363929748535,480.0
11.449532985687256,344.5,247.5,14.983424186706543,178.5
11.481669902801514,314.8387145996094,270.0806579589844,9.360282897949219,192.0
11.550009965896606,259.10638427734375,280.4734191894531,13.11504077911377,307.0
11.585711479187012,235.0,271.0,15.264437675476074,220.0
11.61772632598877,211.5,246.0,14.534542083740234,342.5
11.64955735206604,200.5,210.0,18.062490463256836,373.0
11.685654640197754,211.0,173.0,19.235483169555664,473.5
11.717680215835571,236.55455017089844,142.7181854248047,18.644758224487305,617.5
11.75423526763916,266.5,132.5,22.5500431060791,579.5
11.785626411437988,292.0,132.5,16.919023513793945,544.5
11.822957515716553,308.0,137.0,17.02948570251465,551.5
11.853708982467651,333.5,158.5,20.94049072265625,549.5
11.889567375183105,351.0,189.0,21.377656936645508,537.0
11.921734809875488,350.5,224.5,18.66825294494629,434.5
11.958559274673462,342.5,251.0,9.65670394897461,86.5
11.989597797393799,310.23431396484375,272.6932373046875,9.852840423583984,214.5
12.057554244995117,254.8150634765625,278.7054748535156,12.834578514099121,309.5
12.089845895767212,229.0,266.5,16.101341247558594,191.0
12.125753164291382,208.0,238.0,15.231646537780762,364.5
12.15829348564148,200.5,200.5,18.506855010986328,392.5
12.19361686706543,216.5,164.5,18.06941032409668,425.0
12.225783824920654,242.0215606689453,137.53285217285156,19.137798309326172,619.0
12.261667490005493,275.0,130.5,21.28976821899414,598.0
12.29353141784668,294.6363525390625,132.63636779785156,16.141271591186523,519.5
12.32560133934021,311.65899658203125,137.8992919921875,16.73349952697754,543.0
12.363206148147583,337.4447021484375,159.0668182373047,18.821828842163086,524.5
12.393838167190552,349.2928161621094,191.1712646484375,22.209035873413086,575.0
12.429697036743164,349.917724609375,230.90505981445312,18.32875633239746,389.0
12.529651641845703,267.322998046875,281.9159240722656,12.370712280273438,275.5
12.566341161727905,247.75,276.5,12.992886543273926,296.5
12.597724676132202,222.0,258.5,14.840922355651855,277.0
12.629679679870605,206.5,231.5,15.508162498474121,395.0
12.665651321411133,204.80604553222656,195.74554443359375,15.993728637695312,414.5
12.697787761688232,220.5,160.0,19.137758255004883,498.0
12.733600378036499,246.0,138.0,19.235483169555664,623.0
12.766092300415039,277.5,130.5,20.012596130371094,572.5
12.801742792129517,297.5,133.0,16.56059455871582,545.5
12.833613395690918,317.5,141.0,20.23002815246582,561.5
12.865602970123291,343.5,167.5,19.91240692138672,545.5
12.901693344116211,350.5830078125,203.99801635742188,21.0062198638916,507.5
12.937632322311401,346.0,240.0,18.681640625,313.0
12.970417261123657,321.2323913574219,267.19482421875,9.769651412963867,189.5
13.001549482345581,300.5,278.5,6.5193023681640625,86.0
13.037531852722168,268.1011657714844,282.072265625,12.253829956054688,268.0
13.069543600082397,248.52989196777344,277.728271484375,13.072909355163574,297.0
13.10566234588623,221.5,258.0,15.53232479095459,275.0
13.137694120407104,205.0,228.5,17.241039276123047,387.0
13.174428939819336,208.0,189.0,17.088106155395508,415.0
13.205776691436768,224.22262573242188,151.49270629882812,19.701906204223633,546.5
13.237724781036377,252.3987274169922,134.1835479736328,19.602231979370117,622.0
13.273724555969238,286.0428466796875,129.88571166992188,17.088552474975586,537.5
13.309695482254028,304.5,134.0,17.066146850585938,534.0
13.341572046279907,328.5,148.5,21.50591278076172,597.5
13.374340772628784,346.0,176.0,18.384876251220703,514.5
13.409669160842896,349.5,212.0,20.056270599365234,534.5
13.443026781082153,345.5,242.5,17.39262580871582,278.0
13.47767686843872,320.25,267.1875,9.783895492553711,188.5
13.54560136795044,262.85211181640625,281.73944091796875,12.873466491699219,280.5
13.57823133468628,239.0,274.0,14.764923095703125,252.5
13.613709211349487,214.0,249.0,15.264437675476074,352.0
13.645617723464966,207.0,216.5,17.52864646911621,377.5
13.677776575088501,207.4177703857422,179.32894897460938,18.675823211669922,497.0
13.713544130325317,229.59632873535156,148.09173583984375,19.722869873046875,606.5
13.745761632919312,259.0,133.0,19.026397705078125,596.5
13.782325506210327,289.0,131.5,16.77060890197754,537.5
13.813790321350098,305.5,134.5,17.33503532409668,530.5
13.845725297927856,330.4223937988281,149.4435577392578,21.4149112701416,572.0
13.881662130355835,348.875,181.7083282470703,19.105531692504883,503.0
13.91771912574768,351.0,221.0,19.416587829589844,502.0
13.949551105499268,344.0,248.0,14.31792163848877,161.5
13.986076593399048,314.1585388183594,271.6097412109375,9.849295616149902,212.5
14.04966688156128,258.0960998535156,279.7149963378906,12.117290496826172,282.5
14.085669994354248,230.0,267.5,14.705541610717773,177.5
14.117682933807373,209.76129150390625,241.3741912841797,14.986227989196777,371.5
14.153669834136963,205.0,205.5,16.007909774780273,399.0
14.186422348022461,212.5,172.0,18.554075241088867,488.5
14.221751689910889,235.80596923828125,144.32835388183594,18.408710479736328,620.0
14.253710746765137,261.5616760253906,132.91018676757812,19.58291244506836,618.5
14.285762310028076,289.0,131.5,16.77060890197754,505.5
14.321784257888794,305.5,134.5,17.33503532409668,541.5
14.353742599487305,331.0,148.5,21.00605010986328,587.0
14.390474319458008,349.7921447753906,182.5842742919922,20.162137985229492,536.5
14.421712875366211,351.5,222.0,20.304039001464844,455.0
14.457681655883789,342.0,251.0,9.486932754516602,80.0
14.526335000991821,269.77484130859375,281.83917236328125,11.97159481048584,269.0
14.55776333808899,253.54347229003906,278.0,12.583381652832031,314.5
14.590481519699097,229.0,266.5,16.101341247558594,226.0
14.625702142715454,211.0,241.0,15.811488151550293,392.5
14.657728433609009,201.0,201.5,19.500099182128906,403.0
14.69373893737793,216.0,165.5,19.163867950439453,452.0
14.725654125213623,242.76626586914062,140.05029296875,18.200117111206055,604.5
14.761751651763916,275.0,130.5,21.476831436157227,576.0
14.794155597686768,294.5,133.0,15.403021812438965,483.5
14.831024646759033,310.3357238769531,135.75071716308594,17.337636947631836,532.5
14.861758708953857,334.0,159.0,20.24855613708496,556.5
14.893650770187378,350.0,189.0,21.213302612304688,542.5
14.929889440536499,349.8844299316406,231.2713623046875,18.67980194091797,398.0
15.030253648757935,264.9602355957031,280.9715881347656,12.131107330322266,280.0
15.065728187561035,244.99378967285156,274.6148986816406,13.254388809204102,298.5
15.09771728515625,220.95361328125,257.6786804199219,14.716052055358887,336.0
15.133681535720825,206.0,231.5,15.33796215057373,394.0
15.165738105773926,203.24559020996094,195.64488220214844,15.694483757019043,422.5
15.202557563781738,219.0,162.5,19.780139923095703,511.0
15.233617782592773,244.0,138.0,18.60117530822754,640.5
15.265920877456665,276.1071472167969,131.0,21.482913970947266,539.5
15.301596641540527,300.5,133.5,17.33503532409668,515.5
15.333819389343262,325.0,146.0,22.803607940673828,633.5
15.369828701019287,345.20928955078125,171.18605041503906,17.48322868347168,520.0
15.402516603469849,351.4969177246094,201.4754638671875,20.530658721923828,593.5
15.437771558761597,347.2734680175781,236.56629943847656,16.980365753173828,350.0
15.537757635116577,265.72625732421875,282.6145324707031,12.732192039489746,265.0
15.573727130889893,244.8333282470703,275.0,13.179423332214355,294.0
15.60641860961914,218.0,254.5,15.692455291748047,298.0
15.63774037361145,205.5,223.5,17.67776870727539,394.0
15.673847198486328,207.5,186.0,16.77060890197754,449.5
15.706000566482544,223.68014526367188,150.0265655517578,19.621253967285156,571.5
15.741688966751099,252.0,136.5,19.006677627563477,614.5
15.773815631866455,285.0,130.0,17.720144271850586,571.0
15.81043004989624,300.5,133.5,17.33503532409668,509.0
15.84193229675293,321.0,142.5,21.639184951782227,598.0
15.877752304077148,343.5954284667969,170.5343475341797,18.602989196777344,547.5
15.909979581832886,349.5,208.0,22.27676773071289,546.5
15.94178295135498,345.5,243.0,18.200374603271484,231.0
15.977708101272583,314.0,273.5,7.826338291168213,116.0
16.04565191268921,258.6199035644531,279.5245361328125,12.628928184509277,309.5
16.07767629623413,237.0,273.0,14.764923095703125,270.0
